ts	model	dm	run-num	race-num	race	evt-id	data
99428	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	11	22	NAMEOFRACE	VOTE-SUMMARY	(("VernonStanleyAlbury" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" NIL "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" NIL "DerrickMelgar" "CoreyBehnke" "DeanCaffee" NIL "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (1 2 1 1 1 1 NIL 1 0 0 1 1 0 NIL 1 0 0 NIL 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL))
102230	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	12	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" NIL "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 1 0 NIL 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
104164	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	13	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" NIL "ThereseGustin" "EliseEllzey" "PollyRylander" NIL "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 NIL 0 1 0 NIL 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL))
105135	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	14	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" NIL "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 NIL 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
104016	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	15	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DanPlouffe" "CoreyBehnke" NIL NIL "HowardGrady" NIL "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 0 0 NIL NIL 0 NIL 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
100404	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	16	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" NIL "RobertMettler" "RickStickles" NIL "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" NIL "SusanneRael" "PeterVarga" "TimGrasty" NIL "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 NIL 1 1 NIL 1 0 1 0 0 NIL 1 0 0 NIL 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
102374	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	17	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
105992	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	18	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" NIL "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" NIL "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 NIL 1 0 1 0 0 1 1 0 0 1 0 0 1 NIL 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL))
105061	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	19	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" NIL "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" NIL "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" NIL "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" NIL "ClydeGaytonJr" NIL NIL NIL) (0 2 1 NIL 1 1 0 1 NIL 0 1 1 0 NIL 1 0 0 1 NIL 1 NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
99087	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-PERFECT	20	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" NIL "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "StanleySaari" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 NIL 0 0 1 0 0 0 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
104792	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	1	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
111586	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	2	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "ZacharyMinick" "WesleyStevenMillette" NIL "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 0 1 1 NIL 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL))
110125	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	3	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" NIL "RobertMettler" NIL "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "JenniferALundeed" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 NIL 1 NIL 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL PARTY RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
109864	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	4	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" NIL "RobertMettler" NIL "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" NIL "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "DeborahKamps" "LewisShine" NIL NIL) (0 NIL 1 NIL 1 1 0 1 0 NIL 1 1 0 0 1 0 0 1 0 0 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL))
109918	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	5	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" NIL NIL "RickOrgan" "ThereseGustin" "EliseEllzey" "RobertoAron" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 NIL NIL 1 0 1 1 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL))
104662	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	6	22	NAMEOFRACE	VOTE-SUMMARY	((NIL "CoreyDery" "RobertMettler" "RickStickles" NIL "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (NIL 2 1 1 NIL 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
101383	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	7	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "FernBrzezinski" "RobertMettler" "RickStickles" NIL "RickOrgan" "ThereseGustin" NIL "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" NIL "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" NIL NIL NIL) (0 1 1 1 NIL 1 0 NIL 0 0 1 1 0 NIL 1 0 0 1 0 1 NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
105086	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	8	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" NIL "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" NIL NIL NIL) (0 2 1 1 1 1 NIL 1 0 0 1 1 0 0 1 0 0 1 0 1 NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION))
115062	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	ALL-ROLLOFF	9	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "ShaneTerrio" "RickOrgan" "ThereseGustin" NIL "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 0 1 0 NIL 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL PARTY RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL))
