ts	model	dm	run-num	race-num	race	evt-id	data
86386	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-ROLLOFF	1	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" NIL "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 NIL 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
84780	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-ROLLOFF	2	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "GregConverse" "EliseEllzey" "PollyRylander" NIL NIL NIL "PeterVarga" "TimGrasty" NIL NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 1 1 0 NIL NIL NIL 0 0 NIL NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
91265	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-ROLLOFF	3	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" NIL "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 0 1 0 NIL 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
88147	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-ROLLOFF	4	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "PetraBencomo" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 0 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
89981	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-ROLLOFF	5	22	NAMEOFRACE	VOTE-SUMMARY	((NIL "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (NIL 2 1 1 1 1 0 1 0 0 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
83347	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-PERFECT	1	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" NIL "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 NIL 1 1 1 0 1 0 0 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
82940	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-PERFECT	2	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
84017	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-PERFECT	3	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" NIL "RickOrgan" "ThereseGustin" "EliseEllzey" NIL "JillianBalas" "WesleyStevenMillette" NIL "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 NIL 1 0 1 NIL 0 1 NIL 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
85327	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-PERFECT	4	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" NIL "RickStickles" "CassiePrincipe" NIL "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 NIL 1 1 NIL 0 1 0 0 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
85927	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	MOST-PERFECT	5	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" NIL NIL NIL NIL NIL NIL NIL NIL) (0 2 1 1 1 1 0 1 0 0 1 1 0 0 1 NIL NIL NIL NIL NIL NIL NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
104394	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	FULL-DM	1	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" NIL "JillianBalas" "WesleyStevenMillette" "PetraBencomo" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" NIL "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 0 1 NIL 0 1 0 0 0 1 0 0 NIL 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
103348	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	FULL-DM	2	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" NIL "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "RandyHClemons" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 NIL 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL))
108341	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	FULL-DM	3	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CecileCadieux" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "SamSaddler" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" NIL NIL "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 0 1 1 1 1 0 0 0 0 1 1 0 0 NIL NIL 0 1 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RECOGNITION RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL))
111170	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	FULL-DM	4	22	NAMEOFRACE	VOTE-SUMMARY	(("VernonStanleyAlbury" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" NIL "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DanPlouffe" "CoreyBehnke" "DeanCaffee" NIL "HowardGrady" NIL "LewisShine" NIL NIL) (1 2 1 1 1 1 0 1 0 NIL 1 1 0 0 0 0 0 NIL 0 NIL 1 NIL NIL) (RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL PARTY RETRIEVAL RECOGNITION RETRIEVAL))
105138	VG-RANDOM-RETRIEVE-RECOGNIZE-PARTY	FULL-DM	5	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" NIL "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" NIL "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DanPlouffe" "CoreyBehnke" "DeanCaffee" NIL "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 NIL 1 1 1 1 0 1 NIL 0 1 1 0 0 0 0 0 NIL 0 1 1 NIL NIL) (RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RETRIEVAL RECOGNITION))
113648	VG-SERIAL-RECOGNIZE-PARTY	ALL-PERFECT	1	22	NAMEOFRACE	VOTE-SUMMARY	((NIL "CoreyDery" "RobertMettler" NIL "CassiePrincipe" NIL "ThereseGustin" NIL "PollyRylander" NIL "RicardoNigro" "SusanneRael" NIL "TimGrasty" "DerrickMelgar" "CoreyBehnke" NIL "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (NIL 2 1 NIL 1 NIL 0 NIL 0 NIL 0 1 NIL 0 1 0 NIL 1 0 1 1 NIL NIL) (RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION PARTY))
111849	VG-SERIAL-RECOGNIZE-PARTY	ALL-PERFECT	2	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" NIL "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" NIL "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 1 1 1 NIL 1 0 0 1 1 0 NIL 1 0 0 1 0 1 1 NIL NIL) (RECOGNITION RECOGNITION RECOGNITION RECOGNITION PARTY RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION))
113401	VG-SERIAL-RECOGNIZE-PARTY	ALL-PERFECT	3	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" NIL "RobertMettler" "RickStickles" "CassiePrincipe" "RickOrgan" "GregConverse" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 NIL 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION PARTY RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION))
112908	VG-SERIAL-RECOGNIZE-PARTY	ALL-PERFECT	4	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" "RickStickles" "CassiePrincipe" NIL "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" NIL NIL NIL) (0 2 1 1 1 NIL 0 1 0 0 1 1 0 0 1 0 0 1 0 1 NIL NIL NIL) (RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION PARTY RECOGNITION))
112029	VG-SERIAL-RECOGNIZE-PARTY	ALL-PERFECT	5	22	NAMEOFRACE	VOTE-SUMMARY	(("GordonBearce" "CoreyDery" "RobertMettler" NIL "CassiePrincipe" "RickOrgan" "ThereseGustin" "EliseEllzey" "PollyRylander" "JillianBalas" "WesleyStevenMillette" "SusanneRael" "PeterVarga" "TimGrasty" "DerrickMelgar" "CoreyBehnke" "DeanCaffee" "JasonValle" "HowardGrady" "ClydeGaytonJr" "LewisShine" NIL NIL) (0 2 1 NIL 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 NIL NIL) (RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION RECOGNITION))
